LINKSERIAL,USECOUNT,LOCAL_ID,AADT_YEAR,AADT,AADT_CAR,AADT_TRUCK,AADT_SUT,AADT_MUT,FCLASS,FCLASS_LABEL,AREATYPE,AREATYPE_LABEL,FCLASS_GROUP,COUNTY,CountyName,VOLUME_GROUP_MUT,VOLUME_GROUP_SUT,VOLUME_GROUP_TRUCK
1253,0,63-5483,2019,10700,10281,419,258,118,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,100-199,200-499,200-499
4920,0,63-8480,2019,23624,22679,944,425,472,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
3381,0,63-0033,2019,23116,22493,623,300,323,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
4942,0,63-4760,2019,29951,28753,1198,539,599,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,500-999,500-999,1000-1999
3379,1,63-4601,2018,25723,24749,973,517,386,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,500-999,500-999
3922,0,63-4854,2019,25692,24639,1053,540,462,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,500-999,1000-1999
4948,1,63-0557,2019,31496,30205,1291,656,558,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,500-999,500-999,1000-1999
1371,1,63-5187,2019,17042,16806,236,109,72,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199
3949,0,63-5767,2018,2383,2321,62,31,21,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,0-99,0-99
3990,0,63-5581,2018,3265,3235,29,15,16,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99
2600,0,63-5789,2018,2322,2259,62,42,17,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99
424,0,63-5957,2017,1517,1444,73,37,34,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99
3155,1,63-4745,2019,8152,7760,392,178,177,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,100-199,200-499
3265,0,63-5950,2017,623,595,28,14,13,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99
2856,1,63-5952,2017,8776,8145,630,226,400,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
2784,1,63-4631,2019,20336,19528,808,480,199,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
3074,1,63-4632,2019,12851,12445,406,228,133,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
3367,1,63-5953,2019,7458,7014,444,184,158,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,100-199,200-499
2573,1,63-5959,2017,12465,11957,507,236,269,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
3250,1,63-5960,2017,12607,12103,503,205,302,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
3044,1,63-5954,2017,13628,12122,1505,456,1049,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,1000-1999,200-499,1000-1999
2949,0,63-5961,2017,11915,11116,799,310,429,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
2687,0,63-5962,2017,17591,16606,985,370,545,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,500-999,200-499,500-999
4771,1,63-5520,2018,18104,17530,574,364,157,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
4968,0,63-0031,2019,28105,26953,1152,590,506,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,500-999,500-999,1000-1999
4999,0,63-0005,2019,30910,30044,866,464,309,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
4132,1,63-5460,2018,11023,10886,136,74,66,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199
20541,0,63-0140,2019,9347,8973,374,196,131,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,100-199,200-499
21446,0,63-5788,2019,7386,7105,281,125,104,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,100-199,200-499
3320,1,63-5519,2019,18131,17503,628,463,159,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
3050,0,63-5964,2017,17334,16362,972,364,539,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,500-999,200-499,500-999
3066,1,63-5965,2019,25157,24345,812,437,320,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
37081,1,63-5089,2018,17053,16537,515,268,199,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
37089,1,63-5769,2019,11100,10687,413,223,185,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
1485,0,63-0156,2017,39092,37705,1387,781,2228,1,Interstate Freeway,4,Suburban,Interstate,3,Oakland,2000+,500-999,2000+
531,1,63-0341,2019,26445,25464,980,496,455,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
1083,0,63-5928,2017,7195,6973,222,136,79,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,100-199,200-499
1029,0,63-5966,2019,8940,8590,350,215,99,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,200-499,200-499
1731,1,63-4900,2019,17799,17182,617,315,192,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
3679,0,63-5291,2019,7310,7026,284,175,80,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,100-199,200-499
1744,0,63-0003,2019,14908,14386,522,268,164,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
2436,1,63-5986,2019,12468,12191,277,176,99,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,200-499
3405,0,63-5978,2017,9838,9089,749,275,425,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
24562,0,63-4615,2019,15122,14441,681,363,227,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
3350,0,63-4613,2018,28367,26778,1589,596,993,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,500-999,500-999,1000-1999
1348,0,63-4747,2019,19792,18901,891,475,297,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
3601,0,63-5936,2017,4234,4112,122,63,55,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,100-199
2871,0,63-5967,2017,1124,1069,55,29,25,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99
976,1,63-5932,2019,17915,17351,564,278,278,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
421,0,63-5968,2017,3235,3136,99,51,45,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99
708,0,63-5937,2017,3564,3459,105,54,47,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,100-199
2587,0,63-5971,2017,2435,2351,84,44,38,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99
2601,0,63-5941,2017,1057,1008,49,26,22,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99
3307,0,63-5933,2017,1252,1191,61,32,28,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99
3495,0,63-5973,2017,1519,1446,73,37,34,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99
3336,0,63-4725,2018,19560,18464,1096,411,685,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,500-999,200-499,1000-1999
2977,0,63-4730,2019,16108,15382,726,387,242,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
990,0,63-4761,2019,11849,11316,533,284,178,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
1459,0,63-4820,2019,21481,20514,967,516,322,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,200-499,500-999,500-999
3276,0,63-5969,2017,6459,6300,159,84,69,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,100-199
1903,0,63-5943,2017,3410,3309,101,54,44,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99
2816,0,63-5974,2017,11252,10993,259,135,113,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,100-199,100-199,200-499
2788,0,63-4823,2019,21892,20908,984,525,328,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,200-499,500-999,500-999
1799,0,63-5944,2017,12807,12512,295,154,128,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,100-199,100-199,200-499
2719,1,63-4859,2019,12444,11882,562,298,188,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
3008,1,63-5975,2019,4748,4555,193,94,98,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,0-99,100-199
3214,1,63-5955,2019,15066,14401,665,324,231,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
3297,0,63-4855,2018,19654,18554,1100,412,688,2,Other Freeway,3,Urban,Freeway/Prin. Art.,3,Oakland,500-999,200-499,1000-1999
1162,0,63-5946,2017,8153,7486,667,253,365,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
3255,0,63-5979,2019,14429,14170,259,143,41,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199
1547,0,63-5078,2017,10495,10204,291,167,114,4,Minor Arterial,3,Urban,Other Road,3,Oakland,100-199,100-199,200-499
2742,0,63-5981,2017,22386,21243,1143,425,628,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,500-999,200-499,1000-1999
2808,1,63-5984,2019,27859,27174,685,392,183,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
3294,1,63-4856,2019,22686,21822,864,432,400,2,Other Freeway,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
3486,1,63-5982,2019,22853,22246,607,357,144,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
3503,0,63-4813,2019,12871,12241,630,373,180,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
3176,0,63-4642,2019,19095,18159,936,554,267,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,500-999,500-999
1624,0,63-5947,2017,5421,5010,411,152,232,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,100-199,200-499
2938,0,63-5948,2017,6832,6613,219,137,75,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,100-199,200-499
1758,0,63-0021,2019,25667,24846,821,410,359,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
866,0,63-5379,2019,16880,16221,659,405,186,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,100-199,200-499,500-999
1150,1,63-0230,2019,26451,25622,829,413,363,2,Other Freeway,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
3166,0,63-5949,2017,6227,6016,211,131,74,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,100-199,200-499
1024,0,63-5198,2017,6294,6087,207,126,75,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,100-199,200-499
36145,0,63-0450,2018,12078,11437,641,242,399,1,Interstate Freeway,4,Suburban,Interstate,3,Oakland,200-499,200-499,500-999
2495,1,63-5976,2019,19606,18945,661,331,252,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
3106,1,63-5977,2019,18404,17594,810,472,299,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
3197,1,63-5286,2018,18839,17702,1136,401,715,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,500-999,200-499,1000-1999
2442,0,63-5496,2019,4706,4617,89,58,31,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99
21491,0,63-6115,2019,3139,3080,59,41,16,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99
2870,1,63-6116,2019,5032,4879,153,88,64,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199
417,0,63-5464,2018,2696,2625,71,46,22,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99
20304,1,63-5211,2018,27891,27391,500,354,98,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,200-499,200-499
2720,0,63-5987,2019,3613,3571,42,37,4,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99
3041,1,63-0115,2019,10920,10382,538,320,150,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
2903,0,63-5405,2019,5382,5287,95,54,40,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99
1131,0,63-0025,2019,14173,13478,694,411,198,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
970,0,63-5466,2018,8293,8069,224,133,74,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,100-199,200-499
697,0,63-0081,2019,20597,19835,762,329,350,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
20988,0,63-5880,2019,13630,13097,533,327,151,4,Minor Arterial,3,Urban,Other Road,3,Oakland,100-199,200-499,200-499
711,1,63-5479,2018,39362,38581,781,458,199,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
1757,1,63-5001,2018,17144,16801,343,177,51,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,100-199,200-499
4779,0,63-9829,2019,78830,75519,3311,552,2759,1,Interstate Freeway,3,Urban,Interstate,3,Oakland,2000+,500-999,2000+
2226,1,63-5230,2018,31931,31310,621,417,74,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499
20393,0,63-5023,2019,12645,12498,147,96,49,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,0-99,100-199
19486,1,63-6056,2019,12608,12414,194,118,72,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,100-199,100-199
40239,0,63-5227,2018,26657,26205,452,257,33,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499
2217,1,63-5228,2018,35066,34526,540,294,73,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499
126,0,63-5041,2019,19802,19030,772,475,218,4,Minor Arterial,3,Urban,Other Road,3,Oakland,200-499,200-499,500-999
556,0,63-5048,2019,1417,1381,21,26,8,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99
2951,0,63-5032,2018,16405,16156,249,147,35,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199
2213,1,63-5229,2018,29010,28532,478,259,65,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499
742,1,63-5044,2018,17757,17179,577,246,319,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
2209,1,63-5226,2018,16400,15953,446,206,231,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,200-499
580,1,63-0145,2018,37779,37090,688,352,159,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
19476,0,63-3954,2018,7114,6815,299,50,249,1,Interstate Freeway,3,Urban,Interstate,3,Oakland,200-499,0-99,200-499
3301,0,63-5305,2019,6113,5869,244,153,67,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,100-199,200-499
533,1,63-5139,2019,22987,22554,433,299,75,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,200-499,200-499
19687,0,63-3959,2018,10165,9738,427,71,356,1,Interstate Freeway,3,Urban,Interstate,3,Oakland,200-499,0-99,200-499
1938,0,63-5008,2018,3054,2975,79,52,24,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99
40258,0,63-5140,2019,8045,7732,313,193,88,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,100-199,200-499
131,1,63-6039,2019,29806,29235,571,344,122,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
298,0,63-0144,2018,34974,34344,630,315,140,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
12,0,63-5363,2019,9113,9008,105,53,50,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,100-199
553,1,63-6041,2019,7627,7395,232,174,57,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,100-199,200-499
1698,0,63-5477,2019,16311,15676,635,391,179,4,Minor Arterial,3,Urban,Other Road,3,Oakland,100-199,200-499,500-999
852,0,63-5808,2019,11921,11806,115,71,38,4,Minor Arterial,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,100-199
3797,0,63-5825,2019,18622,18233,389,265,47,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499
326,0,63-0001,2019,31974,31398,576,288,128,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
2142,0,63-0555,2018,32303,31722,581,290,129,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
1815,0,63-5563,2019,11551,11087,464,289,129,5,Major Collector,3,Urban,Other Road,3,Oakland,100-199,200-499,200-499
1420,0,63-5102,2019,26840,25820,1020,456,376,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
1720,0,63-5832,2019,2226,2137,89,56,24,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99
513,0,63-1213,2018,26234,25762,472,236,105,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
3789,1,63-5334,2019,23743,23094,649,351,69,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499
488,1,63-5569,2019,13756,12918,838,299,523,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,500-999,200-499,500-999
2130,0,63-5528,2019,4470,4297,173,107,48,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,100-199,100-199
1745,0,63-6103,2019,1508,1445,63,38,19,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99
40363,0,63-6110,2019,11579,11128,451,277,127,4,Minor Arterial,3,Urban,Other Road,3,Oakland,100-199,200-499,200-499
175,1,63-5106,2018,27968,27483,485,237,52,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499
4885,0,63-5552,2019,9991,9601,390,240,110,4,Minor Arterial,3,Urban,Other Road,3,Oakland,100-199,200-499,200-499
3785,1,63-5326,2018,24636,24004,632,372,166,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
3107,1,63-5147,2018,36870,35989,881,383,258,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
2550,1,63-5149,2018,27730,26752,978,524,362,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,500-999,500-999
168,1,63-5103,2018,23774,23359,415,224,60,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499
40472,0,63-5141,2019,4566,4388,178,109,50,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,100-199,100-199
19515,0,63-6106,2019,8092,7770,322,202,88,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,200-499,200-499
1863,0,63-5013,2018,5235,5201,34,19,15,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99
1860,0,63-5618,2018,26768,26286,482,241,107,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
3408,0,63-5999,2019,1473,1456,17,9,8,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99
2172,0,63-0143,2018,33399,32798,601,300,133,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
2467,0,63-6026,2019,589,579,10,8,2,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99
1006,0,63-5914,2019,1952,1873,79,49,22,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99
1580,0,63-0047,2018,2059,2023,35,26,13,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99
658,0,63-6010,2019,2087,2053,34,31,2,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99
1004,1,63-5323,2018,15699,15395,304,226,62,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499
2598,0,63-5151,2019,18255,18005,250,171,37,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,200-499
2516,0,63-5027,2019,21586,21260,326,223,47,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499
21890,0,63-5435,2019,16013,15779,234,194,26,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,200-499
1870,0,63-6024,2019,1141,1134,7,6,1,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99
140,0,63-5037,2019,23263,22928,335,238,39,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499
19653,0,63-2695,2018,3450,3312,138,24,114,1,Interstate Freeway,3,Urban,Interstate,3,Oakland,100-199,0-99,100-199
1658,1,63-0037,2018,4730,4600,129,41,87,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,100-199
1683,0,63-5012,2019,2080,1998,82,52,22,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99
16,0,63-6016,2019,1724,1710,14,11,3,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99
2297,0,63-9989,2019,69123,66012,3110,1313,1797,1,Interstate Freeway,3,Urban,Interstate,3,Oakland,1000-1999,1000-1999,2000+
20484,0,63-5888,2019,13420,12898,522,321,147,4,Minor Arterial,3,Urban,Other Road,3,Oakland,100-199,200-499,200-499
2976,0,63-5028,2018,19077,18928,149,118,18,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199
3544,1,63-5033,2018,32433,31770,663,404,203,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999
1053,1,63-5047,2019,22844,22249,595,342,173,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
1991,1,63-5835,2019,16392,15440,952,332,606,4,Minor Arterial,3,Urban,Other Road,3,Oakland,500-999,200-499,500-999
21881,1,63-5430,2018,21523,21004,519,364,131,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
160,1,63-5104,2018,25773,25355,417,244,120,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
2287,0,63-9979,2019,51939,49601,2337,987,1350,1,Interstate Freeway,4,Suburban,Interstate,3,Oakland,1000-1999,500-999,2000+
335,1,63-5054,2018,31227,30531,696,344,180,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999
3776,1,63-5328,2018,26201,25226,975,547,316,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,500-999,500-999
156,1,63-5105,2018,29887,29363,523,289,173,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
21771,1,63-5436,2019,50494,49400,1094,628,409,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,500-999,1000-1999
245,1,63-5319,2018,22087,21772,315,172,60,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,200-499
411,0,63-5181,2019,4930,4732,198,123,55,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,100-199,100-199
